,caption,date,likes,comments,shortcode
394,"Este es el primer unboxing de nuestro nuevo Nu Kit con 40% menos desperdicio.
¿Ya solicitaste tu tarjeta Nu? Comparte tu unboxing con #SoyNu.",2021-02-19 23:32:34,486,68,CLfgiYCBrYq
395,"Hola, soy tu nuevo Nu Kit. Hecho con menos plástico, soy más simple y consciente. Di la verdad ¿soy o no soy genial? #SoyNu",2021-02-16 17:07:26,763,96,CLXGJ-PhOc8
396,"💜⚠️¡Alerta! Tatuaje de amor en proceso⚠️💜
Cuando se trata de amor para nuestros clientes, no nos medimos.
Por esa razón, Emilio, General Manager de Nu, tuvo la idea de plasmar en su piel el nombre de nuestra primera EnaMorad💜.
¿Por qué? Por amor, esas son las locuras que las personas EnaMoradas hacen.
Nos sentimos perdidamente #EnaMorad💜s 
#diadelosenamorados #diadesanvalentin2021 #tattoo #Nu #EnaMorados #enamorados😍 #enamorada #enamorado #sanvalentin #díadelamor",2021-02-14 16:58:04,959,56,CLR7PxdBqdg
397,"¡Sí, lo que estás viendo es para Rosalva y para ti también! Rosalva creó el término #EnaMorados y lo puso en nuestras redes sociales para mostrar su amor por Nu. Hoy nosotros lo ponemos en la calle, para que el mundo se entere de nuestro amor por ella y por cada uno de nuestros clientes. 💜😍💜",2021-02-12 20:00:46,756,40,CLNG2TIhAYq
398,"Rosalva, miembro de la familia morada, dijo que las personas no solo son clientes de Nu, son EnaMorad💜s.
Ella inventó este término para mostrar todo su amor por nosotros, y como para nosotros nada es más importante que eso, responderemos a Rosalva y a todos nuestros #EnaMorados de una manera muy especial. Estén atentos a nuestros perfiles.",2021-02-11 20:02:27,628,44,CLKiPq3hF1-
399,"Que lindo ver una combinación de arquitectura y el color de la libertad. Un color sin burocracia, sin complejidad y sin abusos. El color del futuro 💜
#SoyNu #ElFuturoEsMorado #mexico",2021-02-08 23:33:01,879,50,CLDL9U5BuaF
400,"Cuando llega el Nu Kit a tu casa, no solo recibes tu nueva tarjeta Nu. En tus manos tendrás la invitación para ser parte de algo más grande, ser parte de la revolución contra la complejidad financiera.
A veces para hacer algo grande, se necesita ser pequeño. Es por eso que el nuevo Nu Kit utiliza 40% menos material. Es menos papel, menos plástico, menos desperdicio, pero sobre todo, menos complejidad en la vida de las personas. Eso lo hace grandioso.",2021-02-04 20:53:47,529,88,CK4miXHBumB
401,"Nuestro fundador y CEO, David Vélez, tiene noticias increíbles para compartir con ustedes. Recolectamos $400 millones de dólares en una nueva ronda de inversión para expandir nuestra presencia en México y liberar a más personas de las burocracias del sistema bancario tradicional. Con esta ronda de inversión, Nu se encuentra entre las 10 startups más grandes del mundo. 
#ElFuturoEsMorado",2021-01-28 23:10:13,670,60,CKm0i08hjAx
402,"Para que sigas controlando tu dinero sin complicaciones, desarrollamos el plan de pagos fijos. Una función que se adapta a tus necesidades y te permite diferir parte de tu saldo en mensualidades.
¡Entra en la app y arma un plan a tu medida!📱💜",2021-01-27 21:10:39,532,88,CKkCII_h9nK
403,"Cámbiale el color a tu #BlueMonday, #DileNu al azul. Atrévete a vivir una vida sin complicaciones.💙➡️💜Olvídate de la burocracia, los corajes y los malos tratos.",2021-01-18 23:07:21,429,63,CKNEDm6hDA-
404,"¡Nos quedamos contigo en casa! Nos quedamos por naturaleza, porque nacimos para librarte de las complicaciones de una sucursal, para facilitarte el acceso a tu mundo financiero sin salir de casa. Por el delivery, por las noches de series, por las remodelaciones y los imprevistos. ¡Por mil razones que aún están por venir, Nu seguirá quedándose contigo en casa!

#QuédateEnCasa #COVID19 #AsíEsNu",2021-01-14 23:02:14,385,33,CKCwfhIBPr7
405,"Además de una apuesta, Rodo ganó tiempo desde el primer momento que les ‘dijo Nu’ a las sucursales😎. Hoy desde su trinchera en Nu, combate a diario la burocracia y complejidad. Tu también #DileNu al tiempo perdido, recupera el control de tu vida financiera.",2021-01-11 23:22:20,355,38,CJ7ERYphYOz
406,"¿Cuánto tiempo perdemos en filas?
Después de pasar horas y horas esperando, Camila le Dijo Nu al tiempo perdido y hoy trabaja para que tú puedas invertir tus días en lo que más disfrutas hacer, conócela. ¡Tú también #DileNu al banco tradicional!",2021-01-05 23:24:16,438,63,CJrn2yfhZSm
407,Despídete de una vez de las anualidades y comienza el #2021 invirtiendo tu dinero y tu tiempo en lo que más disfrutas. #DileNu a las comisiones abusivas y únete a la familia morada.💜👫👭👬💜,2021-01-04 23:11:44,422,61,CJpBs2aBSs4
408,Comienza el #2021 libre de complicaciones. Libérate de una vez de la burocracia y #DileNu a los abusos del sistema financiero tradicional. ¡Empieza el nuevo año junto a la familia morada! 💜🥂🎉💜,2020-12-31 17:09:43,344,30,CJeFFxIhWBu
409,"Después de mucho tiempo perdido Rodrigo le ‘Dijo Nu’ a las sucursales. No más vueltas en balde, hoy controla todo desde su celular.",2020-12-30 18:47:32,277,14,CJbrcxwhjPt
410,"Deseamos que este sea el último ""Día de los inocentes"" que vivas con tu banco tradicional. #DileNu a la burocracia y libera tu dinero de la complejidad de los bancos. 

#SoyNu",2020-12-28 20:03:49,339,26,CJWqoUOBBXF
411,"Si tu banco en lugar de regalos te llenó de comisiones este 2020. Dile Nu y cámbiate al banco digital más grande de latinoamérica. Aún estás a tiempo de ganarle la batalla a este 2020. 
¡Únete a la revolución morada y libérate de la burocracia!",2020-12-25 16:11:21,267,13,CJOhpCehFBk
412,"Deseamos de todo 💜 que estés pasando unas FELICES FIESTAS, lejos de la complejidad y los abusos.
Pero de no ser así, queremos que sepas que nuestras puertas (digitales📱) están abiertas y la mesa servida, para que te liberes de la infelicidad que te regala cada año tu banco tradicional.

De todo corazón,
La familia Nu.",2020-12-24 16:06:23,520,48,CJL8Rz5BU76
413,"¡Viaja por el mundo 🇲🇽🇯🇵🇧🇷🇨🇦🇨🇴🇦🇷🇸🇪🇺🇸🇱🇧 y paga a MSI al estilo Nu! Tú decides cuándo y cómo; Nu te acompaña.
Ahora puedes pagar a Meses Sin Intereses con la tarjeta de crédito Nu en @despegar.mx y @bestday_travel. Recuerda que tus MSI también son Meses Sin Imposiciones, lo que significa que tú tienes el control desde la app. Podrás adelantar mensualidades y recibir un descuento por hacerlo.

#SoyNu #ElFuturoEsMorado #MesesSinIntereses #MesesSinImposiciones #MesesSinInconvenientes #MSI",2020-12-17 19:00:44,938,130,CI6OqoJBdbA
414,"Somos rebeldes por naturaleza y seguimos desafiando los muros de la burocracia y la complejidad. Juntos haremos caer las comisiones, las letras chiquitas y los abusos de tu banco tradicional. #DileNu a los de siempre 🤜🏼💥🤛🏾 y únete a la revolución morada 💜",2020-12-15 23:21:49,394,8,CI1i9H-BMF5
415,El problema es tu banco tradicional. No le regales ni un minuto más de tu tiempo y mejor aplica a Nu en tan solo 3 minutos. Disfruta de una atención humana y eficiente las 24 horas del día. #DileNu al banco tradicional.,2020-12-14 23:05:18,366,33,CIy8RSrhLPq
416,"En cada rincón de México hay personas que merecen una vida financiera libre de burocracia. Trabajamos a diario para llegar más lejos y hacer de esta revolución una alternativa sin complejidad para todos 💜🇲🇽💜
#ElFuturoEsMorado",2020-12-10 23:08:21,534,54,CIopcIhBfiv
417,"Nada que ver con los bancos 💜. Lo que nosotros queremos es inclinar la balanza a favor de la gente, devolverles el control de su dinero con el uso de tecnología. Así como lo hizo nuestro querido Adolfo, #DileNu a la burocracia y complejidad de los bancos tradicionales.",2020-12-09 23:02:10,359,34,CImD78yhcIU
418,"Ser digital es más que solo tener una app. Es la seguridad de contar con la mejor tecnología, es confianza de hacer movimientos con la máxima seguridad y libertad de usar una plataforma amigable y fácil.
¡#DileNu al banco tradicional y recupera el control de tu vida financiera!",2020-12-08 17:31:43,377,36,CIi5UxChc03
419,"Existimos para hacer tu vida más fácil, no para complicarla. #DileNu al mal sabor de boca que deja hablar con @TuBancoTradicional. 
Estamos disponibles 24/7 los 365 días del año 🕐📆 para darte un servicio humano y eficiente 😃",2020-12-04 20:17:51,340,35,CIY5KEOHKFx
420,"Nuestra misión para eliminar la complejidad sigue en marcha con nuestra mirada puesta hacia el futuro, uno cada vez más morado 💜 
#ElFuturoEsMorado #SoyNu",2020-12-02 20:10:17,577,28,CITus-QBR0p
421,"Si hacemos las cuentas, al final del día acaban siendo más los cobros que los beneficios con @TuBancoTradicional. El amor se da sin condiciones, #DileNu a la falta de transparencia y a las letras chiquitas.",2020-11-30 23:06:36,324,34,CIO5SlkhqXw
422,#DileNu y no entregues más tu tiempo a quien no lo valora.,2020-11-27 20:58:12,239,5,CIG8NhRB1sj
423,Así de simple: #DileNu y deja de buscar soluciones donde sabes que solo encontrarás problemas.,2020-11-27 20:57:19,208,0,CIG8DoNBgkw
424,#DileNu a la burocracia de un sistema obsoleto y transforma tu vida financiera hoy.,2020-11-27 20:56:26,641,42,CIG8Ai8BeHD
425,"¿Nadie disfruta de contactar a @TuBancoTradicional, cierto? #DileNu a ese laberinto de opciones, contestadores automáticos y grabaciones de voz.
Vive una experiencia de atención al cliente humana y personalizada, con disponibilidad 24/7 los 365 días del año (y sin robots..)🤖",2020-11-23 23:21:54,401,29,CH85eedh9yE
426,"“David Vélez, CEO y fundador de Nubank fue definido como ‘un rockstar de la industria financiera mundial’ por @forbescolombia 🤩

#ElFuturoEsMorado #SoyNu”",2020-11-20 23:40:42,631,28,CH1NPiGhxng
427,"Hoy no te puedes dar el lujo de hacer salidas absurdas y de perder el tiempo en viejas prácticas burocráticas. Como Sergio, #DileNu a la prehistoria y haz de tu vida financiera una experiencia 100% digital, segura y transparente. 🤓💜",2020-11-18 20:13:45,311,23,CHvr-CXhg22
428,"¿Cambiar las clases de yoga por una mañana en el banco no es tu plan favorito, cierto? #DileNu a las sucursales y a los trámites burocráticos.
Recupera el control de tu dinero y tu tiempo, hazlo desde la palma de tu mano.",2020-11-17 23:29:47,322,53,CHtdm8nhKly
429,"Porque te escuchamos, ¡en nuestra lucha contra la complejidad sumamos a @clip.mx a nuestros Meses Sin Intereses!

Gracias a esta alianza desde hoy podrás pagar a MSI en cientos de miles de negocios que aceptan tarjeta con Clip. Disfruta de más MSI al estilo Nu.

#MesesSinIntereses #MSI #MesesSinInconvenientes
#ElFuturoEsMorado #SoyNu",2020-11-13 16:30:15,467,61,CHiaasWBkD6
430,"¿Sabes cuánto tiempo estás perdiendo con la banca tradicional? Igual que Jesús, #DileNu a esas largas filas y turnos de sucursal. El futuro llegó y es morado. 
💜🤩💜",2020-11-12 22:27:24,277,15,CHgefthhGR3
431,"¡Ni ventas nocturnas, ni buen fin, ni ninguna oferta más! 
No te pierdas ninguna oportunidad por culpa de un mal servicio. 
#DileNu al banco tradicional y descubre una atención humana las 24 horas del día.",2020-11-10 23:05:39,462,43,CHbZSEkhXJx
432,"Los mexicanos siempre apuntamos alto. En Nu trabajamos a diario para estar a la altura del compromiso que representa ofrecer los servicios transparentes y justos que México tanto merece.

Libérate hoy de la burocracia y la complejidad.

#SoyNu #ElFuturoEsMorado 💜￼🇲🇽💜",2020-11-05 23:14:59,450,17,CHOiYH2BIbh
433,"¿Necesitas liberar tu línea de crédito? Paso 1: libérate de la complejidad. Paso 2: olvídate de esperar para ver el pago reflejado. ¡Ahora puedes pagar por SPEI! El método más veloz del Oeste 😉

#SoyNu #ElFuturoEsMorado #SPEI",2020-11-04 20:03:26,545,70,CHLnqT_nKk3
434,"💜Una nueva alianza para tus compras a MSI y sin complicaciones💙 
Ahora puedes pagar a Meses Sin Intereses en los puntos de venta iZettle. Antes de comprar te recomendamos confirmar si el establecimiento tiene esta opción disponible.

Disfruta más MSI al estilo Nu.

#MesesSinIntereses #SoyNu #ElFuturoEsMorado",2020-11-02 21:20:21,555,42,CHGm36Xh4-W
435,"La flaca está en camino.. ¡No más burocracia! Aprovecha su llegada y cuéntanos ¿qué más te gustaría que la muerte se llevara? 🌼💀🌼  

#ElFuturoEsMorado #SoyNu #DiaDeMuertos2020",2020-10-30 20:12:55,294,28,CG-wuc6BOLT
436,"¿Harto de la burocracia, comisiones abusivas y complejidad? Nosotros sí lo estamos. 
Hagamos equipo contra los abusos y las injusticias del sistema bancario tradicional. 
¡La bola está en tu cancha! 💜🏀💜

#SoyNu #ElFuturoEsMorado",2020-10-26 23:12:53,452,34,CG0yMAqhPjV
437,"¡Qué onda! Hoy nuestro querido ‘rey del gif’ 😉 nos platica acerca del #BlogNu, la forma más fácil de enterarte de los mejores #hacks sobre #FinanzasPersonales y el lugar indicado para conocer todo acerca Nu 💜😎💜
No dejes pasar los Xpeer-Tips con este equipo de cracks que están para ayudarte 24/7 👋🏼🙂

#SoyNu #ElFuturoEsMorado #AsíEsNu",2020-10-22 18:21:10,168,35,CGp9hoZh2A1
438,"Nuestra pasión y amor por lo que hacemos es cada día mayor. Seguimos trabajando para llevar libertad financiera a todos los mexicanos.

#AsíEsNu #ElFuturoEsMorado #SoyNu",2020-10-19 22:07:13,571,31,CGipG6yh5Cv
439,"Somos el enemigo número uno de las comisiones y el mejor amigo de la simplicidad. Llevar una vida financiera sin complicaciones, hoy es una realidad para todos los inconformes. 
Queremos regresarte el control. 

#SoyNu #ElFuturoEsMorado",2020-10-12 22:03:28,345,46,CGQnHRehwZH
440,"¡Esta es la única clase de fila que nos gusta ver en Nu!
Desde siempre una sonrisa de punta a punta cuando vemos #lomitos rondando 😃🐕

#AsiEsNu #ElFuturoEsMorado #SoyNu #DiaDeLosAnimales",2020-10-05 22:29:12,712,39,CF-ofohho1q
441,"¡Hola Colombia! 🇨🇴 @nu.co 
Nos emociona y llena de mucho orgullo anunciar la expansión de Nubank a otro bello país de América Latina.

En esta ocasión aterrizamos en Colombia y seremos la primera institución financiera 100% digital en este país. 
Comenzaremos con el lanzamiento de una tarjeta 100% digital, libre de burocracia y comisiones. Les suena😏?

El futuro pinta cada vez más y más morado 💜💜💜

¡Cada día somos más los países que forman parte de esta gran familia morada!

#SoyNu #ElFuturoEsMorado",2020-09-30 15:12:54,736,59,CFw-lrxhtAh
442,"Antes que ver números, vemos personas. Vemos a todos los inconformes que cada día recuperan el control de sus finanzas. ¡Son ustedes quienes llevan adelante esta gran revolución! 💜🚀💜 #SoyNu #ElFuturoEsMorado",2020-09-29 17:16:16,977,60,CFun6W6hwdf
443,"Somos la primera empresa de servicios financieros en Brasil y México en neutralizar el 100% de las emisiones de CO2.

Nu nació digital, todo lo manejas desde tu celular, sin burocracia, sin papeleo y sin trasladarte hasta una sucursal. Más fácil para nuestros clientes y menos impacto para el medio ambiente. 
💜🌿💜

#AsíEsNu #ElFuturoEsMorado #MedioAmbiente #CeroEmisiones #Fintech #FintechNews",2020-09-23 19:30:41,366,19,CFfahtJhZDt
444,"¡Sonríe ante la adversidad! 😁 En este perfil no nos rendimos y estamos convencidos que una buena actitud ante lo inesperado, es el primer paso para encontrar nuevas formas de desafiar lo establecido. #ElFuturoEsMorado #SoyNu 💜🌞💜",2020-09-22 22:19:07,226,11,CFdI0CYhyVr
445,"Nuestra app es un espacio 100% libre de complejidad 💜.
¡Mejoramos para ti! Rediseñamos nuestra app para darte una experiencia más sencilla, donde la seguridad, el control y la transparencia son prioridad.",2020-09-21 21:57:01,211,20,CFahhGkBF_A
446,"¡Celebramos la nueva Independencia! 
La lucha de mujeres y hombres por la libertad financiera, por hablar con su propia voz y que nadie más tome sus decisiones. 
Celebramos a los que iniciaron un movimiento para liberar a los mexicanos de la complejidad.
Aplaudimos el valor de ir contra la burocracia, de desafiar al sistema por un ideal de libertad. Para que todas y todos recuperemos el control de nuestra vida financiera. 
¡Viva la nueva independencia!
💚🤍❤️🎉🇲🇽🎉💚🤍❤️
#ElFuturoEsMorado #SoyNu #DiaDelaIndependencia #DiaDeLaIndependenciaDeMexico #VivaMexico #FelicesFiestasPatrias #15DeSeptiembre 💜🇲🇽💜",2020-09-15 20:13:03,270,12,CFK4rcqBUO2
447,"Nacimos pequeños, pero todos los días seguimos creciendo gracias a nuestros clientes. Cuenta con nosotros para mejorar tu vida financiera. #SoyNu #ElFuturoEsMorado 💜🤍💜",2020-09-10 02:38:11,693,62,CE8IUfFhNwr
448,"¡En todos nosotros hay fuerza pera seguir luchando! Somos inconformes y juntos estamos construyendo una nueva realidad, una sin burocracia donde tenemos el control. #ElFuturoEsMorado #SoyNu 💜🙌🏻💜",2020-09-02 22:59:52,315,10,CEptxW6Ba7G
449,"Si en el #DíaInternacionalDelGamer te faltaron horas de juego y te quedaste picado, te dejamos un juego en el que debes vencer a la burocracia. Salta los turnos y las puertas de las sucursales mientras recoges tantas monedas como puedas. Aquí la burocracia nunca gana #SoyNu #FelizDiaDelGamer 👾#DiaInternacionalDelVideojuego",2020-08-31 18:05:04,239,14,CEkB0l1BQQb
450,"Por si aún no te habías enterado, los MSI de tu tarjeta de crédito Nu son más que eso, también son Meses Sin Imposiciones. Adelanta las mensualidades que quieras, recibe un descuento y libera tu línea de crédito.
El control de tus MSI está en tus manos. Así es Nu.

#MSI #MesesSinImposiciones #MesesSinIntereses #AsiEsNu 💜💥💜",2020-08-26 23:16:55,449,65,CEXuKMFhtdS
451,Verifica siempre tus fuentes de información antes de compartir noticias. Tomar responsabilidad de lo que publicamos también es enviar amor. 💜🧑‍💻👨‍💻💜 #ElFuturoEsMorado #SoyNu #FakeNewsAlert #FakeNews#SpreadLove #comparteamor,2020-08-25 22:40:50,325,17,CEVFO-7BQQ3
452,"🎉🎊Meses Sin Intereses con @paypal 💙💜 Con esta gran noticia reafirmamos nuestro propósito, liberar a los mexicanos de la complejidad y la burocracia. 
Disfruta de los MSI como nunca antes. #AsiEsNu #MesesSinIntereses #PayPal #ElFuturoEsMorado #Mexico #SoyNu",2020-08-20 17:05:43,454,76,CEHm6IAhZcJ
453,Cada una de estas nuevas tarjetas significa que un mexicano más ya vive sin burocracia. Nos encanta saber que esta producción no se detiene y que nuestra misión tampoco. #ElFuturoEsMorado #AsiEsNu 🤜🏼💜🤛🏾,2020-08-13 20:01:12,621,28,CD15CQLBdx0
454,"Volamos alto porque somos inconformes, igual que tú. No importa qué tan complejo se vea el horizonte, seguimos luchando para empoderar a las personas hacia la libertad financiera. #ElFuturoEsMorado #AsiEsNu",2020-08-10 22:26:42,373,20,CDubsWYBHlL
455,"Él es Pato, el Xpeer #Gamer de #México. Y mañana tomará nuestra cuenta de Instagram y Facebook para hacer de tu viernes un día más divertido con sus stories. ¡No te lo pierdas! #SoyNu #ElFuturoEsMorado #AsiEsNu #Fintech",2020-08-06 21:53:48,178,20,CDkD7ExBZ0M
456,"Nu inició con unos locos que buscaban hacer de lo imposible algo posible para todos. Hoy seguimos desafiando lo establecido, construyendo contigo una nueva realidad sin burocracia y libre de complejidad. ¡Porque en Nu jamás nos conformamos! #ElFuturoEsMorado #SoyNu #MesesSinIntereses",2020-08-05 20:39:39,339,21,CDhXd3aBVSu
457,"Con Nu, tus MSI tienen descuento por adelantar mensualidades. En este video te mostramos cómo hacerlo en 5 pasos, es muy fácil y todo lo controlas desde tu celular. Sin filas, sin turnos y sin burocracia.  #SoyNu #ElFuturoEsMorado #AsiEsNu 🤩💜🤩",2020-07-29 19:52:04,200,24,CDPQYKxBzyw
458,"Tus MSI con la tarjeta Nu también son Meses Sin Inconvenientes. Nuestra experiencia está diseñada para que no tengas que ir a una sucursal y te olvides de las filas. Desde tu app puedes controlar tus mensualidades, y si tienes alguna duda, nos puedes contactar las 24 horas del día 🤩💜🤩 #SoyNu #ElFuturoEsMorado #MesesSinIntereses #AsiEsNu",2020-07-27 19:17:14,243,25,CDKCfqFhvZM
459,"¡Tenemos grandes noticias! Ya puedes comprar a MSI en Amazon México y disfrutar de la mejor experiencia. Además, te ofrecemos la opción de adelantar tus mensualidades y recibir un descuento por ello. Solo en Nu te empoderamos para tomar las decisiones que más te benefician. ¡Así de sorprendente es ser parte de la comunidad morada! 🤩💜🤩#SoyNu #ElFuturoEsMorado #MesesSinIntereses #AsiEsNu",2020-07-23 17:19:51,328,62,CC_iD-yhaB7
460,"Celebramos este día con una historia contada con emojis, la historia de cómo muchos mexicanos encontramos el amor.

Y tú ¿qué #emoji eras cuando recibiste tu tarjeta de crédito Nu?

#DiaMundialDelEmoji #SoyNu #emojiday #worldemojiday2020 #emoji #diadelemoji",2020-07-17 23:55:42,168,37,CCwx9-yByJV
461,Hoy se vale tomarse un minuto para tener esos momentos. Hagamos que lo cotidiano deje de serlo y cambiemos nuestra mirada hacia una vida libre de complejidad. Nosotros vemos el futuro morado ¿Y tú? #ElFuturoEsMorado #SoyNu 💜,2020-07-14 19:48:17,284,8,CCooGdZBcuG
462,Somos inconformes de nacimiento y lo seguiremos siendo hasta que podamos liberar a todos los mexicanos de la burocracia. ¡Pon a temblar al statu quo y únete a la revolución morada! #SoyNu #ElFuturoEsMorado #Fintech #Mexico,2020-07-10 20:28:41,262,28,CCeZbCVhDxB
463,"¡Hola Xpeer! Hoy te presentamos a Daniel, también conocido como “el más cotorro”. Un Xpeer apasionado de Nu y sus clientes que siempre encuentra la mejor alternativa. Él tomará nuestra cuenta de Instagram este jueves 9 para mostrar un poco de lo que hay detrás del servicio incondicional que sólo un Xpeer sabe dar. ¡Sigue nuestras stories! #SoyNu #ServicioAlCliente #Fintech #ElFuturoEsMorado 💜👨🏻‍💻💜",2020-07-08 22:05:36,171,38,CCZYMmkByjf
464,"Lo bueno se comparte, aun sin salir de casa. Recomienda a todos tus amigos desde la app de Nu y automáticamente elevarás sus posibilidades para completar una aprobación para su tarjeta de crédito.¡Vengan esos cinco y a liberar a todos de la burocracia! #SoyNu #ElFuturoEsMorado 🤜🏼💜🤛🏾",2020-07-01 18:38:27,177,13,CCHBdZlh-nP
465,"Planearon nuestras vidas incluso antes de nacer. Nos dijeron cómo teníamos 
que ser, qué debíamos hacer y qué decir. 
Lo sentimos status quo, pero entre tus opciones A y B, elegimos LGBTQIA +. Somos más que una norma. No buscamos encajar. Queremos tener: familias, trabajos, lugares. No estaremos en las calles, pero volveremos pronto. 
Porque el orgullo no encaja. Se extiende.
🏳️‍🌈#ExtiendeElOrgullo 🏳️‍🌈#SoyNu🏳️‍🌈 #PrideMexico 🏳️‍🌈#ElFuturoEsMorado🏳️‍🌈 #Orgullo2020 🏳️‍🌈#ElOrgulloPermanece 🏳️‍🌈 #NoAlRetroceso 🏳️‍🌈#GlobalPride2020",2020-06-28 14:41:07,271,13,CB-4FLuBRgu
466,"Un verdadero amigo no es sólo el que te convence de ahorrar en las baratas de temporada, también es el que te invita a ahorrar todos los días del año al liberarte de una tarjeta con una anualidad costosa y un terrible servicio. ¡Esta insignia va para todos los amigos que han compartido su invitación! 🤜🏼💜🤛🏿 #SoyNu #ElFuturoEsMorado",2020-06-26 20:40:41,288,10,CB6XyduBk-1
467,"Nacimos inconformes y nos llena de orgullo, porque sabemos que una vida sin burocracia y sin letras chiquitas es posible. ¡No te conformes y únete a esta revolución morada! 💜 #SoyNu #ElFuturoEsMorado 💜",2020-06-25 19:05:24,212,16,CB3nmQShpLE
468,"En Nu queremos liberar a más y más personas de la burocracia, y esto sucede haciendo una cadenita, donde una persona invita a la otra para realizar una aplicación con más posibilidades. ¿Quién te trajo a Nu? ¿A quién has invitado?
¡Comparte o pide la invitación hoy! #SoyNu #ElFuturoEsMorado 👯‍♂️💜👯‍♀️",2020-06-24 15:27:51,497,42,CB0qG3ZBRBG
469,"En Nu estamos seguros que el futuro es morado y que vienen grandes sorpresas para construir una nueva realidad. Una realidad sin burocracia, sin letras chiquitas y con libertad financiera. #ElFuturoEsMorado #SoyNu #fintech #Mexico",2020-06-19 17:17:06,335,40,CBn-pJQhcmy
470,"¡Hola, de nuevo! Esta vez queremos que conozcas a Hilda, una de nuestras Xpeers más experimentadas y apasionadas de Nu. Ella junto a su cómplice “Panchita” tomarán nuestra cuenta este miércoles 17 para mostrarte cómo es la vida detrás del servicio incondicional que sólo un Xpeer sabe dar. #SoyNu #ServicioAlCliente #Fintech #ElFuturoEsMorado 💜👩🏻‍💻💜",2020-06-16 21:02:14,187,26,CBgo1GAh8cm
471,"Nuestra misión es devolver a las personas el control de su dinero y se traduce en valiosas lecciones de negocio que nos moldean a diario. ¿Cuáles son las tuyas? 
No te pierdas a David Vélez y Cristina Junqueira, fundadores de Nubank. #ElFuturoEsMorado #Negocios #SoyNu 💜🚀💜",2020-06-10 19:59:50,114,5,CBRGTLHhLyB
472,"Las piezas para crear una nueva realidad están más cerca de lo que pensamos. En Nu luchamos a diario para construir una vida financiera sin burocracia y lejos de la complejidad, una en donde los mexicanos recuperan el control de su dinero. #SoyNu #ElFuturoEsMorado 💜🕺🏻💜",2020-06-04 20:07:20,348,19,CBBpib3hb83
473,"¡Hola! Te presentamos a Aldo “el rey del gif”, él es parte de nuestro equipo de Xpeers que resuelven tus dudas las 24 horas del día, siempre con la mejor onda. 
Aldo será el primer Xpeer que tomará nuestra cuenta este jueves 28 de mayo para contarnos cómo es un día detrás de el mejor servicio financiero. ¡No te lo pierdas! #SoyNu #Fintech #ElFuturoEsMorado 💜👨🏼‍💻💜",2020-05-27 23:08:28,223,64,CAtYw52hTLJ
474,"Hoy te traemos la segunda entrega de las mejores lecciones sobre negocios de nuestros fundadores; Cristina Junqueira y David Vélez. ¡También queremos conocer las tuyas! ¿Cuáles son? 
#Fintech #ElFuturoEsMorado #SoyNu #Negocios #StartUp 💜🤩💜",2020-05-26 15:59:26,113,8,CAqCSUZhz--
475,"Nadie tiene porqué sentirse solo en un momento tan delicado como éste. Etiqueta a esa persona con la que te gustaría tener una videollamada y agéndala hoy mismo. Es reconfortante saber cómo están, escucharles y hacerles sentir que están juntos virtualmente. #estamosjuntosenesto #covid19mx #SoyNu #cuarentena #mexico #ElFuturoEsMorado 💜💟💜",2020-05-21 19:32:51,292,80,CAdjaF-BMsV
476,"Ahora que estamos en casa, es buen momento para tachar pendientes de tu lista, mientras resuelves uno a la vez. Date tiempo para hacerlo y al final, cuando todo esto haya pasado, te habrás puesto al día. 
Y tú ¿cómo aprovechas este tiempo en casa? #ElFuturoEsMorado #SoyNu #fintech",2020-05-13 19:57:50,376,27,CAI_6EyBWzY
477,"Hicimos para ti este video con algunas lecciones de negocios de nuestros fundadores; Cristina Junqueira y David Vélez. 
No olvides contarnos ¿qué otro consejo ha propulsado a tu negocio? #Fintech #ElFuturoEsMorado #SoyNu #Negocios #Startup 👊🏻💜👊🏻",2020-05-12 21:48:33,130,6,CAGndRSHNyr
478,"Celebramos a la que desafía al status quo, empodera y nunca deja atrás sus ideales. ¡Te celebramos a ti mamá!

Fuera y dentro de Nu te mereces todo nuestro respeto y admiración.
#DiaDelasMadres #10deMayo #Madres #SoyNu #ElFuturoEsMorado",2020-05-08 17:44:12,142,6,B_74Zn-H8hC
479,"¿Sabes cuál es color del futuro? En Nu lo vemos morado, pintando la vida de millones de personas que viven sin complicaciones financieras y libres de burocracia. Súmate a nuestra comunidad y demos color a todo #México 💜🇲🇽💜 #SoyNu #ElFuturoEsMorado 📸 foto por @russn_fckr",2020-05-06 21:21:46,437,27,B_3H8vShfAi
480,Encontramos las piezas correctas para llevarte hacia una vida financiera sin complicaciones. ¡Sigamos construyendo juntos una nueva perspectiva para volver más fuertes que nunca! #ElFuturoEsMorado #fintech #mexico,2020-04-29 20:12:48,408,11,B_k-ff_nfVT
481,"Redescubre lo que parecía ordinario, para proyectar un futuro extraordinario. 🌟🙌🏻🌟#ElFuturoEsMorado",2020-04-22 22:22:32,208,0,B_TLSLlH-M3
482,"Desde el 12 de marzo, todos en Nu trabajamos desde casa. Estamos haciendo frente a la cuarentena priorizando el bienestar de las personas y conservando nuestra cultura morada ¿La buena noticia? Lo logramos, y en el camino, aprendimos algunas lecciones que hoy queremos compartir contigo #EstamosEnCasa",2020-04-17 18:14:00,235,10,B_F3Jn0Hzzy
