,caption,date,likes,comments,shortcode
670,"Si uno de tus propósitos de año nuevo es tener unas finanzas más saludables, guarda este #TipHey para hacer tu presupuesto 😉",2023-01-03 20:34:05,1617,8,Cm93KCKO_OK
671,"Comenta que dejarás atrás en el 2022 👀👇🏼

#finanzas #añonuevo #propósitos #motivación",2023-01-03 17:56:15,341,5,Cm9lENjDC0q
672,"Empieza el año con $100* mil pesos ✨
¡Entra a nuestro Giveaway semanal!

Solo tienes que hacer lo siguiente👇
1. Síguenos en Instagram @heybanco
2. Si fuiste acreedor del Boleto Dorado, toma una foto de tu incentivo 📸
3. Súbela a redes y etiquétanos @heybanco y a 5 amigos más.
4. Mantén tu cuenta pública para ver tu foto..

¡Tendremos a 1 acreedor semanal que se llevará $100,000 pesos! Lo anunciaremos cada viernes aquí, en nuestra cuenta de Instagram.

No dejes pasar la oportunidad y continúa disfrutando de los grandes beneficios de ser Hey Pro.

*Incentivo menos el 20% de ISR (Impuesto sobre la renta)

Si tu canje lo realizas el mismo día del anuncio de acreedores, tu participación se considerará para el siguiente corte semanal.

Facebook e Instagram no patrocinan, no avalan, ni administran de modo alguno esta promoción, ni están asociados a ella.",2023-01-03 00:28:52,6379,551,Cm7tOw2u2E-
673,"Conoce todo lo que te espera en enero con Hey 🤩👇

✨Nueva tasa del 10% en tu Inversión Hey
✨Obtén increíbles incentivos con el Boleto Dorado
✨¡Nuevo Giveaway $100* mil pesos semanales para acreedores del Boleto Dorado!
✨Tus Tarjetas Hey Visa te llevan al Super Bowl LVII. Cortesía de Visa.
✨Recibe códigos del Boleto Dorado y llévate el Auto Hey
✨ Llévate un año de tu sueldo cambiando tu nómina a Hey 

*Incentivos en efectivo menos el 20% de ISR (Impuesto Sobre la Renta)

Sigue nuestras redes para conocer las demás sorpresas que tenemos para ti este mes.",2023-01-02 23:49:31,1077,69,Cm7oufLOF4c
674,"¡Gracias 2022 y a todos ustedes! Nos vemos en el 2023 con nuevo contenido, giveaways y el triple de sorpresas 😎",2022-12-31 18:55:42,395,10,Cm19agrD0G_
675,Comenta tu ritual de año nuevo al Perrito Hey 🍇✨,2022-12-31 17:40:13,334,7,Cm1038YOER6
676,¡Hey! Seguimos celebrando todas tus metas cumplidas de este 2022 ✨,2022-12-30 21:31:26,587,12,Cmzqif4uBwm
677,"Hey, ya casi se acaba el año y queremos saber cual es tu propósito financiero para el 2023 ✨",2022-12-30 19:20:12,107,14,CmzbdXJjTY4
678,¡Comenta 🤑 si ya estás list@ para más Giveaways Hey en el 2023!,2022-12-29 23:45:17,1129,116,CmxVEA8OKQy
679,"Hey, @timhortonsmx y @heybanco te regalan una dona gratis. Compra un Café Mexicano grande durante este invierno y llévate una Honey Dip gratis pagando con tu Tarjeta Hey. ☕️🍩

*Promoción válida hasta el 27 de enero 2023.

Válido hasta el 27 de enero del 2023 en sucursales y Drive Thru Tim Hortons, al pagar con Tarjeta Hey Banco. Productos participantes: Café Mexicano tamaño grande y Dona Honey Dip. No válido con otras promociones,
sujeto a disponibilidad del producto o agotar existencias.",2022-12-29 19:27:50,550,10,Cmw3mXDOr-h
680,"Aquí te dejamos 3 pasos para definir tus objetivos financieros para 2023 ✨

1. Establece tus prioridades del año y fija a dónde quieres llegar 📍

2. Evalúa el momento en el que te encuentras y las herramientas que tienes a tu alcance 📝

3. Divide esas metas en corto, mediano y largo plazo según tus prioridades 🗓️

Recuerda utilizar la metodología smart para estas metas haciendo tus objetivos: específicos, medibles, alcanzables, realistas y con un marco de tiempo. 🧠

#propósitos #añonuevo #finanzas",2022-12-29 18:04:34,159,8,Cmws_D9DrLL
681,"¡Felicidades Nidia! 🤩
Eres la acreedora del Giveaway de Transferencia de deuda 💸",2022-12-29 16:13:54,1010,31,CmwhZ-FObg5
682,¿Ya pensaste en tu propósito financiero para este 2023? ¡Cuéntanos cuál es!👀🫡💬 #2023 #finanzaspersonales #propositosdeañonuevo,2022-12-28 22:27:58,172,4,CmunXx-DrgF
683,"Este también ha sido un 2022 de gran crecimiento para los Colaboradores Hey ✨
Sin ellos, ¡nada sería posible!

Prepárense porque los Colaboradores Hey les están preparando muchos giveaways para este 2023 🤑",2022-12-28 17:54:47,284,2,CmuIJ-xutzK
684,"¡Felicidades Orville! 🥳
Eres el nuevo acreedor del Giveaway un año de tu sueldo 💸 

Recuerda que tú también puedes participar si cambias tu nómina a Hey Banco este mes 🙌",2022-12-27 22:58:44,1219,53,CmsGJUiuvUj
685,¿Cuál es tu propósito financiero para este 2023? 👀✨💸⭐️ ¡Cuéntanos en los comentarios!,2022-12-27 22:47:20,206,3,CmsEy3zjp_j
686,"¡Por un 2023 financieramente responsable! 💪🏼🤓 Te compartimos 6 tips que te ayudarán a organizarte mejor en cuanto a deudas, pagos, etc.",2022-12-27 21:07:02,769,2,Cmr5XKav2xE
687,"Queremos agradecerles a cada uno de ustedes, porque este año llegamos a +1,150,000 seguidores Hey en redes sociales ❤️

Cuéntanos, ¿qué tipo de contenido te gustaría ver en nuestras redes? 😏

Somos los más emocionados de ver a esta familia Hey crecer. Y el 2023 estará lleno de muchas cosas nuevas y emocionantes ✨",2022-12-27 18:50:15,551,11,CmrptV3ub0j
688,Conoce algunos de los beneficios de ser ✨Cliente Hey✨ #finanzaspersonales #inversion #rendimiento #tdc,2022-12-26 22:49:24,1203,80,CmpgMXpjlHR
689,"Completa la frase ✨
Antes de que se acabe el año voy a ____ con Hey 👀",2022-12-26 21:19:24,111,31,CmpV8aiDNvX
690,"El #PerritoHey les desea una muy Feliz Navidad 🎄✨
Cuéntale, ¿qué te trajo Santa? 🎅🏻",2022-12-25 18:16:31,573,5,CmmcQkluYyG
691,¡Felices fiestas!❄️,2022-12-24 22:48:53,214,0,CmkWeqjjir6
692,"Feliz Nochebuena!🎄
Todos festejamos diferente, déjanos qué tienes planeado para hoy 👇",2022-12-24 20:50:19,103,14,CmkJENWufUH
693,"¡Llamando a todos los fans del helado! 🍦Esta es tu oportunidad de recibir incentivos por tus consumos en Dairy Queen.

Por cada compra de $149 MXN o más en el mes de diciembre, recibe un Golden Ticket que podrás hacer válido sólo en enero. 
Llévate desde un helado hasta tarjetas de regalo exclusivas para ti. ¡Además, te conviertes automáticamente en Hey Pro! 🤩

Tienes que abrirlo en mostrador a partir del 1 de enero. Consulta las bases en www.dairyqueenmty.mx para más información.

No aplica con otras promociones ni descuentos, promoción válida hasta agotar existencias. Válido sólo en sucursales Dairy Queen de Nuevo León.",2022-12-23 23:11:20,598,13,Cmh0aHrOktt
694,Un tour de campus Hey antes de acabar el año 🫰🏻♥️🎄,2022-12-23 19:58:10,636,13,Cmhd4E3Dxd1
695,"Hey, ¡tu Boleto Dorado te está esperando! 🎟

Esta temporada tienes más oportunidades de obtener tu Boleto Dorado, ¡tenemos más de 20,000 incentivos para ti! 🤩

Conviértete en Hey Pro realizando 6 compras de al menos $100 pesos con tu cuenta validada o cambiando tu nómina a Hey y encuentra tu Boleto Dorado.",2022-12-23 19:26:15,636,44,CmhaJtGjwh_
696,¿Tienes posada y se te olvidó el regalo? 👀 En este #TipHey te salvamos.,2022-12-23 16:53:43,209,3,CmhJMZJufnw
697,"Forma parte de nuestro Giveaway y obtén la oportunidad de ir al Super Bowl LVII y vivir los partidos de la NFL cortesía de Visa.

¿Cómo lograrlo? 

1. Utiliza tus Tarjetas de Débito y Crédito Hey Visa 
2. Obtén 6 yardas (puntos) por cada $100 MXN o más en compras con tus Tarjetas Hey Visa, del 1 de octubre al 31 de diciembre del 2022 
3. Al acumular 120 yardas (equivalente a 20 compras) obtendrás un código digital* 

Bonus: Recibe o activa tu Tarjeta de Crédito Hey Visa* durante el mismo periodo de vigencia para obtener 60 yardas adicionales. 

*Aplica para activación o contratación de Tarjeta de Crédito por primera vez.",2022-12-23 01:57:31,228,8,CmfioaEuae0
698,"Gracias por sus comentarios ✨
¡Comenta 🤑 si piensas igual!

A partir de enero podrás invertir con una nueva tasa más alta del 10%📈por tiempo limitado.

Realiza 6 compras con tu Cuenta Hey validada o cambia tu nómina a Hey para acceder a esta tasa de interés. 💸

Recuerda que las compras que realices con tu tarjeta virtual también cuentan para convertirte en Hey Pro.",2022-12-23 00:32:05,1682,58,CmfY2nfuVBl
699,"Tips para ir a esquiar este invierno ⛷️
📍 Ruidoso, Nuevo México.

1. Reserva con anticipación ❄️
Invierno es la temporada más alta para visitar Ruidoso 

2. Alojamiento 🛏️
El precio promedio para alojamiento es de $2,500 MXN por noche

3. ¿No tienes equipo de ski? 🎿
El precio de renta es de $500 a $900 MXN

4. Mejores días para ir 📅
Entre semana es más barato

EXTRA TIP: ¿A alguien del grupo no le gusta esquiar? 🧺👣
Puedes visitar el Bosque Nacional Lincoln, un lugar perfecto para hacer picnics y senderismo.

¡Deja en los comentarios que otros destinos te gustaría ver! ✈️

#TipHey #Travel #Viaje #Lifestyle #Navidad",2022-12-22 19:31:02,549,14,Cme2WkWDs0M
700,"✨ AÑO NUEVO, TASA NUEVA ✨ a partir de enero, Inversión Hey al 10% exclusivo para clientes Hey Pro. 
¡Realiza tus 6 compras de al menos $100 pesos ya!
#inversion #finanzaspersonales #tipfinanciero",2022-12-22 01:37:34,1213,56,Cmc7faKDNnF
701,"¡Definitivamente esto no te lo esperabas! 🤑
A partir de enero podrás invertir con una nueva tasa más alta del 10%📈por tiempo limitado.

Realiza 6 compras con tu Cuenta Hey validada o cambia tu nómina a Hey para acceder a esta tasa de interés. 💸
Recuerda que las compras que realices con tu tarjeta virtual también cuentan para convertirte en Hey Pro.",2022-12-21 22:57:21,7453,664,CmcpOAgOWXL
702,"En esta época de dar, también es bueno recibir.
¿Qué te vas a regalar esta navidad? 🎁✨",2022-12-19 22:45:52,111,25,CmXeNciDZkf
703,"¡Les compartimos Hey Premier!

Reunimos a todos los Colaboradores Hey para darle la bienvenida a un 2023 lleno de nuevos proyectos, lanzamientos y colecciones nuevas para ustedes ✨

¿Están listos? Nosotros si 😎",2022-12-17 21:11:31,747,31,CmSJmH4jl0w
704,"5 Tips para aprovechar mejor tu aguinaldo 💰🌲

1. Destina un porcentaje para tus metas de ahorro y así empezar el año al 💯 

2. Dale prioridad a ahorrar y saldar tus deudas antes de hacer tus gastos personales para evitar generar intereses a toda costa 🙅🏼‍♀️

3. Aprovecha este momento para empezar o terminar proyectos de tu hogar (como remodelar o reparar algún espacio)👷🏻

4 Deja algo para tus compras personales (o las compras navideñas 🎅🏻) ¡Siempre apegandote a tu presupuesto!

5. Recuerda que no todo se trata de ahorro y deudas, ¡diviértete y date unos gustitos! ☕️ 

Si conoces más tips, déjalos en los comentarios 👉🏻

#aguinaldo #finanzas #ahorro #navidad #2023",2022-12-16 02:32:26,276,11,CmNk79HD5mn
705,"🤩Disfrutar de un helado nunca fue tan divertido🤩
Visita tu sucursal DQ® favorita en el mes de diciembre y en tu compra de $149 pesos o más, te llevas un Golden Ticket en dónde te puedes ganar desde un helado DQ® hasta premios exclusivos para ti🎉 ¡son más de $150,000 pesos en premios!🥳

¡Ojo! Tienes que abrirlo en mostrador a partir del 1 de enero, pero puedes consultar las bases en nuestro sitio web www.dairyqueenmty.mx para más información✨

No aplica con otras promociones ni descuentos, promoción válida hasta agotar existencias. Válido solo en sucursales DQ® de Nuevo León.",2022-12-15 17:46:57,280,18,CmMo7TxuwAV
706,¿Ya la vieron? Hey Metal🫰✨ Edición limitada (estamos enamorados) #TarjetaDual #HeyBanco #tarjetametalica,2022-12-15 01:22:54,2286,220,CmK4PEtDPXk
707,"Hey, planea tu viaje a esquiar siguiendo los consejos de este #TipHey ⛷️❄️",2022-12-14 22:52:42,1048,23,CmKnHvCuJTK
708,"Nueva Tarjeta Hey Metal edición limitada 💳

Siente el peso de tu dinero, en tus manos 😎",2022-12-13 23:14:07,5813,729,CmIExxPuBrI
709,"Ya llegó el diseño más esperado del año. Dile hey a tu nueva Tarjeta Hey Metal 💳

Es un diseño único de acero inoxidable con un peso 3 veces mayor al convencional 🤩",2022-12-13 22:35:28,2651,351,CmH_x7MjANc
710,"Hey, ¡aún estás a tiempo! Las votaciones para la próxima Tarjeta Hey se extendieron hasta el 30 de diciembre 🤩

Para participar:

👉🏼 Ingresa a: https://shop.hey.inc/tarjetas/
⚡️ Vota por tu diseño favorito
✉️ Registra y valida tu correo electrónico

Recuerda que si el diseño por el que votaste es de los primeros 5 en alcanzar los 5,000 votos, ¡se convertirá en la Próxima Tarjeta Hey!",2022-12-09 22:46:30,327,32,Cl9uJKODRjy
711,¿Qué estudiaste y qué haces en Hey? PARTE 4👋,2022-12-08 19:22:55,642,18,Cl6yTCYDRuD
712,13.12.22 ¿Están listos? 😏,2022-12-07 20:11:20,1986,230,Cl4S0XODhCK
713,"¿Te gustaría conducir el Auto Hey? 🚘✨

¡Entra a nuestra nueva dinámica y llévatelo!

¿Cómo lograrlo? Aquí te decimos👇🏼
1. Tómate una foto con el Auto Hey 
2. Súbela a tus redes y etiquétanos @heybanco
3. Registra tu participación en: https://cloud.hola.hey.inc/auto-hey
4. Recibe folios de Boleto Dorado para llevarte el Auto Hey

¡Entre más folios de Boleto Dorado recibas, más oportunidades tendrás!

🚨Si tu imagen es elegida, te llevarás uno de los 3 Autos Hey exclusivos🚨

Y si eres de CDMX o Guadalajara,
¡Espera más noticias pronto!

Importante:
- Por cada post y registro que hagas en el link, tu participación es automática.
- Al finalizar la dinámica, la persona tendrá que tener una Cuenta Hey para ser acreedor al auto.

Facebook e Instagram no patrocinan, no avalan, ni administran de modo alguno esta promoción, ni están asociados a ella.",2022-12-07 01:36:06,1311,96,Cl2TdfvuiE3
714,"Descubre todos los beneficios de ser Hey Pro en diciembre 🤩

✨Invierte con una tasa del 9%
✨Encuentra el Boleto Dorado. ¡Tenemos más de 20 mil incentivos mensuales!
✨Embajadores Hey
✨Difiere tu deuda con una tasa desde 0%*

Si aún no eres Hey Pro, realiza tus 6 compras de $100 o más o cambia tu nómina a Hey Banco. 

*Aplica solo para transferencia de 3 meses.",2022-12-07 01:33:18,673,59,Cl2TJDgu9wT
715,"Hey, sácale provecho a tu aguinaldo este año 💸 
En este #TipHey te decimos cómo 😉",2022-12-06 19:57:18,321,4,Cl1ssFUOIKR
716,¿Tu qué palabra usarías para describir a Hey? ¡Ponlo en los comentarios!✌️👀,2022-12-06 18:36:08,245,33,Cl1jX7gjq_K
717,"Último día del @festivaldelantojo 🤤
Ven y tómate una foto 📸 con el Auto Hey y sé parte del giveaway para llevártelo.
También visítanos en el Hey Truck para tomarte un descanso, abrir tu Cuenta Hey, resolver dudas y hasta abrir una Cuenta Hey Menores para tus hijos.
Te esperamos 😎",2022-12-04 14:50:51,687,18,Clv_PZADn9n
718,"Ella es Cynthia Castillo, apasionada por las matemáticas y Coordinadora de Inteligencia Comercial en Hey Banco. Entre sus estudios, ser una #DigitalBanker y streamer, Cynthia comparte su gusto por el análisis de datos y lenguajes de programación. Conoce más sobre Cynthia en este episodio de Colaboradores Hey. ✨",2022-12-02 23:58:00,294,13,Clr076CD6DF
719,¿Hey Lover? Entra en shop.hey.inc y consigue tu merch en ✨Hey Shop✨,2022-12-02 22:10:06,221,7,ClroqsbjMvJ
720,"Hey, conoce todas las novedades para este mes 🤩👇

✨Descubre el Boleto Dorado y obtén increíbles artículos
✨Participa para llevarte el Auto Hey
✨¡Ya puedes pagar desde tu celular con Google Pay!
✨Nueva versión de tu App Hey ya disponible
✨Triplica tus ahorros con el Giveaway Hey Ahorra
✨Llévate un año de tu sueldo cambiando tu nómina a Hey
✨Compra la casa de tus sueños con Crédito Hipotecario Hey
✨Recicla las tarjetas que ya no usas en los Puntos Hey 
✨Conviértete en Embajador Hey

Sigue nuestras redes para conocer las demás sorpresas que tenemos para ti este mes.",2022-12-01 23:46:20,814,40,ClpO7P1OUCy
721,"Es tu oportunidad de brillar en @festivaldelantojo ganando este Ticket del Antojo de @heybanco 🎉

Si ganas, tienes derecho a comer gratis en 60 lugares dentro del festival. 

Para participar, etiqueta a una persona en los comentarios de este post en la cuenta de @elblogdelgordo y sigue la cuenta de @heybanco ✅

Mañana por la tarde daremos a conocer al ganador en una historia ⭐️",2022-12-01 23:25:03,2128,3190,ClpMfYfuQSM
722,"¡Hey! Conoce a Jorge, acreedor del Giveaway de Catar. 🏆

Conviértete en Hey Pro como Jorge y forma parte de nuestros Giveaways. 😎

Giveaway Catar 2022™ cortesía de Visa.",2022-12-01 23:09:38,144,7,ClpKiwLjf_r
723,"Conoce todas las funciones que tienes disponibles en tu Cuenta Hey 📱 

¿Ya las conocías? 👀",2022-12-01 22:45:38,178,5,ClpH-mSuFM9
724,✨Colección Pop✨ ¿Listos para la próxima colección? 👀,2022-12-01 21:32:10,197,20,Clo_a8gDRTw
725,¿Qué estudiaste y qué haces en Hey? PARTE 3👋,2022-12-01 00:28:20,440,12,Clmu1xtDZrI
726,5 cosas que no sabías sobre #Catar 🔎📍#catar2022,2022-11-30 19:09:05,355,11,ClmKUnYjvFC
727,"Se vienen las posadas, los intercambios y más fiestas navideñas 🎄En este #TipHey te decimos cómo puedes ahorrar para estas fechas.",2022-11-29 20:25:08,220,4,CljuT24OEJO
728,"¿Sabes cuál es la diferencia entre Ahorro Programado y Ahorro Inmediato?🤔

Con el Ahorro Programado puedes crear hasta 5 metas de ahorro personalizadas y programar tus abonos cada semana, quincena o mes con el 4% de rendimiento 💸

Convierte los gastos hormiga en ahorro hormiga con el Ahorro Inmediato abonando hasta el 5% de cada compra que realices con tu Tarjeta Hey 💳

Y tú, ¿cuál prefieres? Cuéntanos en los comentarios 💬👇🏼",2022-11-29 02:02:44,175,4,ClhwJnGOv-I
729,Este mes de Diciembre les traemos sorpresas y novedades (que les van a encantar)…⭐️✈️🎁🪄 ¡Vuélvete Hey Pro! Y no pierdas la oportunidad de ser acreedor del #BoletoDorado,2022-11-28 23:53:29,437,28,ClhhG61jcye
730,"¡GIVEAWAY Live de Instagram! 

Podrás llevarte una gorra deportiva, un balón o un termo siguiendo estos pasos: 

1. Ser Cliente Hey Visa
2. Síguenos en Instagram @heybanco
3. Sintoniza nuestro live de Catar 2022 este JUEVES 1 DE DICIEMBRE A LAS 5:00 PM
4. Sé el primero en responder correctamente a las preguntas

¡Listo! 

Sé parte de esta dinámica para adquirir tu incentivo. 

¡Prepárate para Catar 2022™️ con tu tarjeta Hey Banco Visa!",2022-11-28 22:11:04,155,5,ClhVo1KudwU
731,¿Qué fue lo que más te gustó en el @festivaldelantojo 🍽? Nos encantó estar con ustedes en el #HeyTruck y comer con @elblogdelgordo 🌮🌶🥨📍,2022-11-28 02:09:35,158,1,ClfLvmSjXtu
732,Las 3 recomendaciones de @elblogdelgordo que no te puedes perder en el @festivaldelantojo 🫰🍽📍🌮 ¿Cuál ya quieres probar?,2022-11-27 23:29:49,323,6,Cle5L8ajr2u
733,"El #HeyTruck en @festivaldelantojo 📲💬🖍 Abre tu cuenta, colorea tu tarjeta Hey y pasa a disfrutar de la comida más rica este 26 y 27 de noviembre🍽 y 03 y 04 de diciembre📍 ¡Entrada libre!",2022-11-27 02:22:03,460,7,ClcoKyAjxIi
734,Vamos a dar una vuelta por el @festivaldelantojo 🍽🍺🌮 @elblogdelgordo en el Parque Diego Rivera #FestivalDelAntojo #foodies #mty,2022-11-27 00:40:47,341,10,Clcc_XnDKiR
735,"Hey, ¿ya sabes que harás con tu aguinaldo este año?👀💸

Déjalo en los comentarios 👇",2022-11-25 23:53:23,78,30,ClZy5rNjNq2
736,"Este es el #vlog de Jorge @jorginogute , el acreedor del Giveaway de viaje a Catar, cortesía de Visa. ⚽️🇲🇽✈️ 

Nos compartió algunas fotos y videos de su experiencia en el vuelo, los partidos, los vestidores, la ceremonia de inauguración, el espectáculo del FanFest y más… ¿Lo acompañas en su viaje?👋",2022-11-25 23:46:30,139,4,ClZyFmYjOg6
737,"¿Invertir o ahorrar?🤔
Te explicamos las diferencias para que decidas qué hacer con tu dinero 💸

#TuLibertadFinanciera",2022-11-25 23:19:43,243,1,ClZvG_-OlHD
738,"No te pierdas lo más nuevo de tu App Hey.📱

Descubre las promociones, preventas y Giveaways Hey activando las notificaciones.🤩

Sólo sigue estos pasos: App de Ajustes de tu celular > Notificaciones > Hey Banco > Allow Notifications > ¡LISTO!",2022-11-25 21:23:28,270,10,ClZhv-kjuRF
739,"No te quedes sin votar por la próxima Tarjeta Hey 💳

Para participar:

👉🏼 Ingresa a: https://shop.hey.inc/tarjetas/
⚡️ Vota por tu diseño favorito
✉️ Registra y valida tu correo electrónico

Recuerda que si el diseño por el que votaste es de los primeros 5 en alcanzar los 5,000 votos, ¡se convertirá en la Próxima Tarjeta Hey!",2022-11-25 18:28:44,194,8,ClZNv8zjSso
740,"¡Hey! Encuéntranos este fin de semana en el Festival del Antojo. 😋🙌

Ven con tu familia este 26 y 27 de noviembre y participa en nuestras dinámicas para ganar diferentes premios. 🤩",2022-11-25 17:40:53,531,10,ClZIVSCuKGL
741,"💸 Giveaway Embajadores de Nómina 💸

Muchos ya están cambiando su nómina a Hey Banco, vuélvete parte del movimiento recomendando a tus amigos a cambiar su nómina, ¡y llévate un mes de tu sueldo!

⭐️ Para hacerlo:
Registra a tus amigos del 14 de noviembre al 15 de diciembre en: http://banco.hey.inc/promos/registro-embajadores
Recibirán un correo para cambiar su nómina a Hey
Por cada referido exitoso, recibe un código de participación

Entre más códigos tengas, ¡más posibilidades tendrás de llevarte un mes de tu sueldo! 
¿Qué esperas? ¡Sé un Embajador de Nómina Hey! 😎

👉🏼Exclusivo para clientes Hey Pro con Nómina

👉🏼Consulta términos y condiciones en banco.hey.inc",2022-11-23 19:37:40,145,8,ClUMG-kONZO
742,"Jorge @jorginogute se va a Catar✈️⚽️🇲🇽 , acompáñalo a hacer su #Unboxing",2022-11-23 19:32:58,588,15,ClULcDdDJ8U
743,"¡Felicidades a Sinecio! 🙌🏼 Eres el acreedor del Giveaway de Un Año de tu Sueldo por cambiar tu nómina a Hey 🤑

🌟 Recuerda que tú también puedes participar si cambias tu nómina a Hey Banco este mes. ¡No te quedes fuera!",2022-11-23 16:31:27,674,38,ClT2y_vOV7n
744,Para el #TipHey de hoy nos vamos a Australia 🇦🇺De los mejores destinos para disfrutar de la ciudad y la naturaleza.,2022-11-23 01:10:26,344,4,ClSNZQyOxQD
745,"Sé el primero en enterarte de lo más nuevo de tu App Hey.📱

Activa las notificaciones de tu app y aprovecha promociones, preventas y Giveaways Hey.🤩

Te decimos cómo hacerlo: App de Ajustes de tu celular > Notificaciones > Hey Banco > Allow Notifications > ¡LISTO!",2022-11-22 23:25:58,238,17,ClSBcK4u9qN
746,"Si eres #HeyPro este mes, recuerda que con el Boleto Dorado tienes la oportunidad de recibir hasta una Mazda CX -3 🤩

Conviértete en Hey Pro y regístrate para tener la oportunidad de recibir más incentivos.",2022-11-21 21:22:44,383,31,ClPOipxOEnL
747,"Disfruta al máximo este #BuenFin y solicita tu Crédito de Auto Hey y aprovecha las mejores tasas y plazos en créditos de auto. 🚗

Consulta términos y condiciones aquí 👇🏼
heyban.co/CreditoDeAutoHey",2022-11-20 21:22:24,153,2,ClMptXkuG07
748,Así se vivió el Coyote Festival 😎,2022-11-20 20:37:47,71,1,ClMkYBsDU3l
749,Comenta que casco se le ve mejor a Angie 🪖💬,2022-11-20 19:22:02,129,24,ClMbqAcDcuv
750,Rum rum 🔥 ¿cuál es la moto de tus sueños?,2022-11-19 23:36:58,78,3,ClKUSHsjgXk
751,Ven a disfrutar del Coyote Festival y conocer nuestro Crédito de Auto Hey 😎,2022-11-19 22:44:19,152,4,ClKOEVPjLMx
752,"¡Encuentra la casa que sueñas este #BuenFin con Hey! Aprovecha y descubre las promociones en Crédito de Auto que tenemos para ti. 

Consulta términos y condiciones 👇🏼 heyban.co/CreditoHipotecarioTyC",2022-11-19 20:00:27,163,3,ClJ7iRjuTfW
753,¡Hey! ¿Planeas aprovechar las ofertas por #ElBuenFin? Checa estos consejos que te ayudarán a reducir la probabilidad de que te roben tu dinero o extraigan tus datos bancarios. 😉,2022-11-18 23:49:12,169,1,ClHw64gsjU7
754,"Al tener tu nómina en Hey Banco, recibe un folio extra para el Boleto Dorado por cada compra de $500 MXN o más en este #BuenFin. 💫",2022-11-18 20:45:53,319,16,ClHb8KXO4Wf
755,"Levanten la mano todos los fans de la Colección Hey, Pop! ⭐️ #BehindTheScenes de nuestra sesión de fotos #BTS #HeyBanco",2022-11-18 00:42:09,140,7,ClFRaIMjaYr
756,"¡Nuevas promociones de Hey Banco para que aproveches este Buen Fin! 🎁 Disfruta de meses sin intereses, obtén más oportunidades de encontrar el Boleto Dorado, solicita o activa tu Tarjeta de Crédito Hey para recibir beneficios exclusivos, ¡y aprovecha los beneficios de nuestro Crédito Hipotecario y Crédito de Auto Hey!

Consulta términos y condiciones aquí 👇🏼
heyban.co/CreditoDeAutoHey
heyban.co/CreditoHipotecarioTyC
heyban.co/MSIHeyPro",2022-11-17 22:36:40,696,64,ClFD0uoOz2G
757,"Te esperamos este fin de semana en el Coyote Festival.😎

Disfruta de las motos, música, food trucks y aprovecha para solicitar tu Crédito de Auto Hey. 🙌",2022-11-17 01:06:10,132,7,ClCwI13uDgI
758,"Te compartimos este #TipHey para que aproveches al máximo este Buen Fin 2022.🤩 Compra eso que tanto quieres, pero también cuida tus finanzas.💸",2022-11-16 23:49:25,246,5,ClCnWo0uDXp
759,¡Hey! ¿Listo para la edición 2022 del #BuenFin? Aquí te dejamos unos tips. 💡,2022-11-16 21:19:16,444,13,ClCWK5cvu1T
760,"Hey, aprovecha descuentos y Meses sin Intereses pagando con tus Tarjetas Hey.✨

Sácale provecho a las promos Hey y estrena hoy. 😉

👉🏼 Consulta los Términos y Condiciones aquí: https://heyban.co/TYC-MSI",2022-11-15 23:38:37,1019,32,ClABUs8uQDR
761,"Hey, ¿sabías que ahora puedes pagar con Google Pay? 📱

Agrega tu Tarjeta Hey a la Billetera de Google en solo 3 pasos:

1. Abre la app de Google Wallet o descárgala desde Google Play
2. Da clic en “Agregar a Wallet” y sigue las instrucciones
3. Verifica tu tarjeta si es necesario 

¡Listo! Inicia a pagar seguro y rápido.",2022-11-15 20:50:01,1497,58,Ck_uB27O6gA
762,"Descubre la nueva versión de tu App Hey. 🤳

Ahora es más sencillo encontrar todas las funcionalidades de tus productos y visualizar los saldos de tus Tarjetas Hey.🤩

¡Actualiza tu App Hey hoy!📱",2022-11-11 23:52:26,385,36,Ck1vubpOFdn
763,"Hey, ya se viene el Buen Fin 2022. Prepárate para todas las ofertas con Hey 😎

Conoce más próximamente.",2022-11-11 23:31:45,797,32,Ck1tFjkjvV0
764,"Hey, cuéntanos para qué estás ahorrando.👇🏼",2022-11-11 22:27:18,159,84,Ck1l-2ROXq-
765,"¿Compras en línea? Paga con tu Tarjeta Virtual Hey. 💳

Recuerda que tu CVV Dinámico te permite pagar de forma segura y puedes consultarlo desde tu App Hey. 📱",2022-11-11 00:49:02,452,16,CkzRaHwuTvw
766,"Ahora puedes recibir transferencias de tus familiares y amigos en Estados Unidos desde tu App Hey de forma fácil, rápida y más segura. 🙋🙋‍♀️

¿Qué esperas? Empieza a recibir transferencias de Estados Unidos directo a tu Tarjeta Virtual Hey. 🇺🇸",2022-11-09 22:37:07,360,11,CkwdhDuuq_x
